,mean,std,summary
accuracy,0.20041666666666663,0.03498903336961957,0.2004 ± 0.0350
precision,0.14848045832982754,0.04143601669320822,0.1485 ± 0.0414
recall,0.21403550372037886,0.033003291791870885,0.2140 ± 0.0330
f1,0.14559754098066102,0.029766852451858946,0.1456 ± 0.0298
roc_auc,0.5623431188326646,0.019572891581126867,0.5623 ± 0.0196
log_loss,1.7856454982078838,0.0319553098981982,1.7856 ± 0.0320
